Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
982,14724462,"John Michael #2","2025-11-25 13:17:07",0.12530,1,dnation
983,14827762,"Daniel Buxton Sierras","2025-11-25 10:50:54",0.12530,1,danielbuxtonsierras
984,12723791,Khalid_Ismail,"2026-01-13 18:34:42",0.12531,8,khalidismail1
985,14794814,USC20234080411,"2025-12-10 08:06:24",0.12531,6,xyzkai
986,14951956,"Thim Yee Song","2025-12-18 08:23:33",0.12532,9,thimyeesong
987,14714331,"syntax error_ECONSBF25","2025-12-18 10:59:19",0.12532,29,"begmhazalalboga,dilarazerd,serkanay52"
988,14777068,Moneyfest_ECONSBF25,"2025-12-21 10:40:55",0.12532,51,"baharokumu,pnryuksel1,sevvalbayram0605,sudenazakar"
989,14810023,thestonedape,"2025-11-21 18:34:42",0.12537,1,thestonedape
990,14849901,jdzuniga,"2025-12-02 15:15:22",0.12537,23,jdzuniga
991,15060324,"soham khrt","2026-01-06 06:39:13",0.12537,1,sohamkhrt
992,14917725,"Chilla Jagadesh","2025-12-07 09:10:03",0.12538,2,chillajagadesh
993,14949793,"Brayan Orozco","2026-01-13 22:27:14",0.12538,5,brayanorozco
994,14805325,"yaka li","2025-11-21 06:11:45",0.12540,1,yakali
995,15029377,hjjhnn,"2025-12-27 15:21:43",0.12544,2,hjjhnn
996,14940694,mk0812,"2025-12-10 07:28:33",0.12544,9,mk0812
997,15058365,"Олександр Завадський (Leks)","2026-01-08 23:57:55",0.12545,10,dedessoru
998,14787409,"Satya sai Tamanara","2025-11-19 15:12:23",0.12545,2,"satyasaitamanara,suryap20"
999,15045593,"Abdul Moeez #2","2026-01-06 20:56:10",0.12545,1,abdulmoeez1225
1000,14979743,"Yew Jin Lim","2025-12-16 18:46:41",0.12546,1,limyewjin
1001,15072941,"lin dianyin","2026-01-09 08:10:35",0.12547,2,lindianyin
1002,15071159,"Safae Ouallal","2026-01-12 17:56:28",0.12547,1,safaeouallal
1003,2580592,robot1,"2025-12-31 19:54:34",0.12548,5,robot1
1004,14631892,"Joanna Gusis","2025-12-10 15:49:23",0.12548,10,joannagusis
1005,14692133,"King Will","2025-11-21 06:55:13",0.12549,14,kingwill
1006,14795069,"Waston Wan","2025-11-20 05:17:51",0.12549,10,wastonwan
1007,14932807,Stevenms2026,"2025-12-10 03:42:39",0.12554,3,stevenms2026
1008,14887790,vectortwo,"2025-12-07 15:11:11",0.12554,1,vectortwo
1009,15002063,"Ansh Dulewale","2025-12-20 13:48:59",0.12554,2,anshdulewale
1010,15017223,alimuqiu,"2025-12-24 06:14:26",0.12555,4,alimuqiu
1011,14933341,yoda_vo_28,"2025-12-22 06:36:49",0.12555,11,yodavo28
1012,14905942,"Josh Jarrett","2025-12-05 21:00:07",0.12555,3,joshjarrett
1013,14919709,"Daijiro Omi","2026-01-03 01:17:47",0.12556,9,daijiroomi
1014,14982658,ttbs,"2025-12-17 06:14:24",0.12556,2,tatebenn
1015,14359917,USC20234080303,"2025-12-17 15:11:28",0.12556,12,xuechunzhai
1016,14903047,"Radwan Hefny","2026-01-08 03:35:58",0.12557,3,radwanhefny99
1017,13706408,nogihyeon,"2025-11-17 13:55:40",0.12557,3,nogihyeon
1018,14983526,"Imran Anwar 528","2026-01-15 10:47:17",0.12559,3,imrananwar528
1019,14551243,"Simge Sahiner","2025-12-05 03:07:53",0.12559,4,"ariachaudoir,gayada,simgesahiner,tylermorrissey"
1020,14341108,KingsFrown,"2025-12-16 14:22:24",0.12559,4,kingsfrown
1021,12823354,"Neev Agrawal","2026-01-14 13:40:57",0.12560,2,neevagrawal05
1022,13878263,"George Sadunishvili","2025-12-06 13:46:37",0.12560,17,georgesadunishvili
1023,14947396,clearlover,"2025-12-18 13:23:19",0.12562,8,clearlover
1024,14929058,"Jason Wang2005","2025-12-30 10:46:52",0.12562,37,jasonwang2005
1025,15046827,gudianuu,"2026-01-02 06:48:01",0.12562,1,gudianuu
1026,14742186,Kagarinokirie,"2025-12-18 12:19:12",0.12563,1,kagarinokirie
1027,15043330,"Ying #5","2026-01-01 04:16:52",0.12564,1,yingh3301
1028,14835964,"B-14 Aditya","2025-11-25 19:51:01",0.12564,4,b14aditya
1029,15076817,"Artyom Hovhannisyan","2026-01-14 17:12:26",0.12565,23,artyomhovhannisyan
1030,14941024,黃琮仁.,"2025-12-10 13:49:00",0.12565,7,nycu111550109
1031,15001594,"Ruken Çiftçi","2025-12-20 19:41:08",0.12565,3,rukenciftci
1032,15004566,"Ivan Lo","2025-12-30 03:25:39",0.12567,5,ivanlo159
1033,14987515,"P-A Baldassari","2025-12-17 21:39:56",0.12567,3,paulabaldassari
1034,14964015,Areyob,"2025-12-26 10:03:53",0.12567,1,areyob
1035,14609575,lin419,"2025-12-15 11:36:04",0.12568,3,lin419
1036,14846327,HANTONG123,"2025-12-01 11:27:38",0.12570,7,hantong123
1037,14436504,"Wojciech Golczyk","2025-11-23 20:53:55",0.12571,2,wojciechgolczyk
1038,14983145,"usc-20252010210845 abc","2025-12-17 08:13:52",0.12571,1,usc20252010210845abc
1039,14760716,"Michael Collins #2","2025-11-17 05:50:43",0.12572,3,michaelcollinscsm
1040,14864645,"Abdul Mannaan","2025-11-30 05:41:00",0.12574,1,abdulmannaan12
1041,14754914,"keerthana dwaraka","2025-11-30 10:05:52",0.12575,2,keerthanadwaraka
1042,14773849,OSU-25-36111,"2025-11-18 20:05:12",0.12576,8,franktsai127
1043,14699295,"EMO LiTian","2025-12-21 05:50:10",0.12576,4,emolitian
1044,14801404,"Eduardo pane","2025-11-22 12:29:20",0.12576,12,eduardopane
1045,14431547,"Nic Bolton","2025-11-26 20:54:48",0.12577,16,nicbolton
1046,14830970,chmanyn,"2025-12-03 10:08:03",0.12578,10,chmanyn
1047,14888396,"Ignat Imarev","2025-12-03 16:02:46",0.12578,3,ignatimarev
1048,14847098,"Seitkazinov Zhalgas","2025-11-29 05:54:32",0.12578,4,seitkazinovzhalgas
1049,14915191,"Hossein Badrnezhad","2025-12-06 21:38:20",0.12579,3,hosseinbadrnezhad
1050,11394831,nori7777,"2025-12-31 08:44:42",0.12579,2,nori7777
1051,14788504,rojh_0101,"2026-01-11 08:03:33",0.12581,1,homekeggle
1052,14729074,OSU-25-50619,"2025-11-17 22:28:50",0.12582,7,josephsoltis
1053,14047632,Mr_gt510,"2025-11-25 13:55:46",0.12583,3,mrgt510
1054,14663680,OSU-25-06629,"2025-11-17 18:03:33",0.12583,8,kabirajphuyal
1055,15085599,"Marcelino Lufendo","2026-01-12 15:13:26",0.12584,1,marcelinolufendo
1056,14889301,alsqkr,"2025-12-03 14:43:33",0.12586,4,alsqkr
1057,9921370,kaibaur,"2026-01-05 23:03:45",0.12586,2,kaibaur
1058,15026503,lanq21,"2026-01-11 17:21:54",0.12588,13,lanq21
1059,14746099,derdaoben,"2025-12-17 18:08:16",0.12588,35,derdaoben
1060,15066280,happyoyoomg,"2026-01-12 16:18:42",0.12589,2,happyoyoomg
1061,14901000,"Osvald Spengler","2025-12-05 11:10:47",0.12590,2,osvaldspengler
1062,14900788,"Sei Zen (Zensei)","2025-12-30 07:41:59",0.12590,3,seizenzensei
1063,14714858,AAALoda,"2025-11-22 16:37:23",0.12591,24,aaaloda
1064,14675362,无敌暴龙兽,"2026-01-14 10:24:25",0.12591,8,jhonyhz
1065,9830239,OSU-25-64386,"2025-11-17 04:36:44",0.12591,5,robcola
1066,14792999,"Guang Song","2025-11-26 00:50:54",0.12592,6,guangsong
1067,14839279,"Shannon Liu","2025-12-06 04:13:51",0.12592,10,shaoyingliu1122
1068,14914095,"Armin Shanazari","2025-12-12 20:48:44",0.12593,11,arminshanazari
1069,15026705,Space_cowboy,"2025-12-31 11:29:40",0.12594,1,dfbjdsbds
1070,14688354,stroopwafelsap,"2025-11-18 21:07:43",0.12595,2,funnyleute
1071,14693681,data-science-project-2025,"2025-12-05 11:12:59",0.12595,10,leonid98
1072,15001386,SoWwe,"2025-12-28 03:42:08",0.12596,16,sowwe4
1073,14845584,"Elara L","2025-12-03 23:37:50",0.12596,22,xiaosen
1074,14956582,EventHub,"2025-12-21 15:57:31",0.12598,5,"aimemarie,nsengiyumvapascal,uwiduhayejeanaime"
1075,14910508,"Xinlu Cheng","2025-12-06 09:55:01",0.12598,3,xinlucheng
1076,15066411,"Nivesh Dhirwal","2026-01-08 13:04:42",0.12599,2,"kumarshrid,niveshkumardhirwal"
1077,14768985,"Evan X. Yuan","2025-11-20 20:44:41",0.12602,2,evanxyuan
1078,15001251,"Shota Kawasaki","2025-12-21 03:40:46",0.12602,8,endorfin278
1079,14978485,lx21112,"2025-12-19 08:29:08",0.12603,3,lx21112
1080,14894646,"Caio Ogawa","2025-12-10 13:02:27",0.12604,4,caioogawa
1081,15069563,"Мирослав -_-","2026-01-08 17:35:11",0.12606,1,vamatr
1082,14752073,OSU-25-02507,"2025-11-18 00:04:20",0.12608,17,markovk
1083,14994543,"Sreekar Reddy Aparacherla","2025-12-19 03:58:28",0.12608,1,sreekarreddyapa
1084,14116035,"Franck B Nguyen","2025-12-22 09:29:09",0.12609,57,franckbnguyen
1085,14998939,shannonxzoe,"2025-12-21 11:22:37",0.12609,7,shannonxzoe
1086,14770621,OSU-25-56217,"2025-11-18 07:56:39",0.12609,8,nch217
1087,14838486,linyichieh2025,"2025-11-26 02:01:21",0.12609,2,linyichieh2025
1088,14736604,"Christopher Iori","2025-11-19 16:56:20",0.12609,1,christopheriori
1089,14969667,LLLLLL777,"2025-12-19 07:13:51",0.12610,10,llllll777
1090,14900875,WaGa0216,"2026-01-11 13:05:41",0.12610,7,waga0216
1091,14840706,vvvvvvd,"2025-11-26 07:32:11",0.12610,1,vvvvvvd
1092,14987233,"Julia Bla","2025-12-17 19:45:01",0.12611,7,juliabla
1093,14985927,prathmeshj12,"2025-12-22 18:20:50",0.12611,1,prathmeshj12
1094,14972560,Masa_,"2026-01-08 07:44:28",0.12612,1,masa7254
1095,14946021,"Oleksii Ishchenko","2025-12-15 13:12:28",0.12612,3,alvados
1096,14449152,huesosinapoganaya,"2025-12-13 23:25:59",0.12612,5,huesosinapoganaya
1097,14790252,usc20252010210850,"2025-11-20 15:11:12",0.12612,2,usc20252010210850
1098,14822677,"Erik Poulsen","2025-11-24 16:44:04",0.12614,9,erikpoulsendev
1099,14838501,mia0301,"2025-11-26 05:42:48",0.12616,1,mia0301
1100,14866430,"Tristand Wirata Kusuma","2025-12-19 15:37:10",0.12616,4,tristandwiratakusuma
1101,14935067,"yk y poji","2025-12-09 08:13:00",0.12617,4,ykypoji
1102,14756707,Tanya@10322,"2025-11-16 17:26:43",0.12617,1,tanya10322
1103,14764616,"Tanya Rajesh Kumar","2025-11-17 07:47:34",0.12617,1,tanyarajeshkumar
1104,11301376,"Mehmet SEL","2026-01-02 12:09:17",0.12618,11,mehmetsel
1105,10729736,"Tiffany White","2025-12-29 22:52:19",0.12619,16,tiffanywhite
1106,14861888,alvin0211,"2026-01-09 09:19:44",0.12619,2,alvin0211
1107,14244906,Ananya_Chauhan_19,"2025-11-23 05:02:45",0.12620,2,ananyachauhan19
1108,14436487,"House Prices1","2025-12-19 22:46:27",0.12620,1,"cartergreen90,jadenanderson,michaelmadsen1234"
1109,14978003,"lionel Oliver","2025-12-16 13:09:44",0.12621,1,lioneloliver
1110,13771194,shulixi0088,"2026-01-09 03:50:58",0.12621,2,shulixi0088
1111,14806429,"Jiaju Mei","2025-12-30 08:58:55",0.12623,1,jiajumei
1112,14783812,"Ali Javed26","2025-11-18 22:53:53",0.12623,3,alijaved26
1113,14956319,"gfddg fa","2025-12-14 16:35:52",0.12624,7,gfddgfa
1114,14557276,近木矢理,"2025-12-06 06:17:33",0.12626,39,konkyari
1115,15016137,"Harris Adnan qamar","2026-01-15 09:24:29",0.12627,1,harrisadnanqamar
1116,14964141,"Jane #10","2025-12-14 05:22:06",0.12629,10,janezllq
1117,14978229,CYX1328092170,"2025-12-16 13:39:41",0.12629,2,cyx1328092170
1118,14786250,"Om Patel #2","2025-11-19 02:46:49",0.12629,2,patelom29
1119,15043966,sora123843838348,"2026-01-08 20:18:46",0.12631,5,sora123843838348
1120,15041790,"Eric #38","2026-01-01 11:56:39",0.12632,1,ericccy
1121,14947510,"Thái Hoàng","2025-12-11 03:44:10",0.12633,3,thaihon39
1122,14810032,"Rahul T","2025-11-25 17:40:12",0.12634,3,rahult25
1123,14848252,"Salamat Tolybaev","2025-12-04 14:51:06",0.12635,24,salamattolybaev
1124,14936658,全文背诵,"2025-12-10 05:31:20",0.12636,6,jzq123456
1125,14514283,"Thitapa Ritnamsuk","2025-11-17 11:38:30",0.12636,3,thitaparitnamsuk
1126,14761133,Ktaz56,"2025-11-25 08:31:31",0.12637,2,ktaz56
1127,15083885,liuchangxu2005,"2026-01-13 01:50:30",0.12637,3,liuchangxu2005
1128,3154476,"Lee Lou","2026-01-06 08:53:22",0.12637,8,leelou1105
1129,14949971,QingYe816930,"2025-12-25 14:58:36",0.12638,14,qingye816930
1130,14754865,"malaviga selva","2025-11-20 11:56:29",0.12638,1,malavigaselva
1131,14983806,Purpel,"2025-12-20 13:14:59",0.12640,2,shanayasharma75
1132,14928135,"Lebate Sabar","2025-12-08 14:37:44",0.12640,3,lebatesabar
1133,14889294,"Aman S07","2025-12-19 00:05:05",0.12642,1,amans07
1134,15070584,"zhenkun pang","2026-01-08 19:47:00",0.12642,4,pzk0206
1135,13699099,"MMA Team Dubai","2025-11-24 02:27:03",0.12642,2,teamdubai
1136,14712154,手搓螺旋丸,"2025-12-19 05:15:29",0.12643,7,niuwa99
1137,11733273,HP_2,"2025-12-12 05:22:12",0.12643,1,yuchenli966
1138,14900105,xiachangwei,"2025-12-05 06:54:07",0.12643,2,xiachangwei
1139,14991338,bigdatawst,"2025-12-19 14:49:52",0.12643,9,bigdatawst
1140,14874142,"B33_Srushti More","2025-12-01 11:38:44",0.12644,1,b33srushtimore
1141,14987931,"Александр Сафонов","2025-12-18 08:24:27",0.12645,2,alexanders23978
1142,14831314,HITaflower,"2025-11-25 13:01:51",0.12646,3,hitaflower
1143,14880895,"Thành Nguyễn #9","2025-12-02 08:37:02",0.12646,1,nupakachii
1144,15067269,"Roman Bibed","2026-01-07 22:50:47",0.12646,4,romanbibed
1145,14983312,USC20252010210798,"2025-12-17 09:36:22",0.12647,1,usc20252010210798
1146,14980311,"Eleftheria 14","2025-12-16 22:21:40",0.12647,3,eleftheria14
1147,15098646,"THIRUPATHI KANNAN K","2026-01-15 04:07:16",0.12647,3,thirupathikannank
1148,14756963,"Manan Jain #2","2025-11-16 15:20:45",0.12648,1,revenant01
1149,14961757,"Pan Lei","2025-12-13 06:11:02",0.12648,1,perrypanlei
1150,14611719,chrisleee,"2025-12-10 23:55:43",0.12649,6,chrisleee
1151,14782768,"Anastasiia Slavina","2025-11-19 23:26:41",0.12650,1,anaslav
1152,15001410,张祥zx,"2025-12-21 03:26:20",0.12650,13,zhangxiang0324
1153,15080817,"Binod Babu Paudel ","2026-01-13 10:21:39",0.12650,2,binodbabupaudel
1154,14972839,"Max Shikunov","2025-12-15 20:11:46",0.12651,3,max0072
1155,14796203,"Akifumi Akutsu","2025-11-28 06:09:59",0.12651,6,akifumiakutsu
1156,14901016,zzzzzzbh,"2025-12-05 09:44:33",0.12652,1,zzzzzzbh
1157,15015010,黑煤球薇薇,"2025-12-24 13:43:20",0.12655,6,weiwei020420
1158,14745719,huangyaxuanHYX,"2025-11-19 11:42:29",0.12655,5,huangyaxuanhyx
1159,14761907,OSU-25-55445,"2025-11-17 18:53:28",0.12655,4,mustonej
1160,14507902,usc_20234080430,"2025-12-17 09:13:45",0.12656,4,usc20234080430
1161,15068827,XiaoXiongXu@123,"2026-01-08 14:11:04",0.12656,7,xiaoxiongxu123
1162,14835999,nnnnn,"2025-12-17 05:02:30",0.12656,13,n34567n
1163,15026889,张靖祥,"2025-12-27 14:59:52",0.12660,10,homering
1164,14819089,Achewwa,"2025-11-26 06:23:41",0.12662,8,achewwa
1165,14848124,"[Deleted] 9413d3c9-a6c9-4bd8-a8b1-8720d27e6a52","2025-11-27 10:14:56",0.12662,2,del=13f8d0541bb67593
1166,14963122,odvut1,"2025-12-17 05:06:57",0.12665,4,odvut1
1167,14891754,"Illia Zakharov","2025-12-11 00:59:10",0.12665,22,illiazakharov
1168,14649642,"Aziz Doğay Ekinci","2025-11-17 14:16:27",0.12667,1,azizdoayekinci
1169,11986866,matthewyn,"2025-12-18 06:44:21",0.12668,11,matthewyn
1170,14679273,OSU-25-56177,"2025-11-17 00:56:05",0.12668,6,shenganyu
1171,14845983,USC20234080417,"2025-12-10 13:48:15",0.12668,2,usc20234080417
1172,15034547,"AAMIR FAREED","2025-12-29 08:28:52",0.12668,1,aamirfareed
1173,14957934,"Patthadon Arm","2025-12-22 09:15:30",0.12669,18,patthadonarm
1174,14984644,zhaorui666,"2025-12-17 11:42:33",0.12669,1,zhaorui666
1175,14964975,"Inferno #2","2025-12-13 22:09:04",0.12671,3,blazinginferno72
1176,14830617,"Bhuvaneshwar Pratap #2","2025-12-01 04:51:35",0.12671,2,bhuvaneshwarpratap12
1177,14706521,"Pan Brian","2025-11-23 10:29:32",0.12673,15,panbrian
1178,14978678,hushengwei,"2025-12-17 05:20:21",0.12673,2,hsw20252010110735
1179,14966158,usc20252010110726,"2025-12-18 06:55:04",0.12674,21,usc20252010110726
1180,15011662,"dmitry underwood","2025-12-22 18:47:38",0.12674,2,dmitryunderwood
1181,15035272,rooki880,"2025-12-30 09:11:46",0.12674,3,rooki880
1182,14983555,"Tanat Nitchunpunsri","2025-12-31 06:52:33",0.12674,2,tanatnitchunpunsri
1183,13257610,"Shohei Sekido","2025-12-21 15:29:02",0.12676,1,shoheisekido
1184,14788659,dd33shan,"2025-11-19 08:59:53",0.12678,3,dd33shan
1185,15041347,BianZhekai,"2026-01-05 11:53:11",0.12680,5,bianzhekai
1186,14972297,liaozhe,"2025-12-17 12:45:39",0.12681,12,liaozhe
1187,14827257,QuantWannabeJercat,"2025-12-07 01:11:28",0.12681,5,quantwannabejercat
1188,14990467,jiangyunfeng773,"2025-12-19 03:12:52",0.12682,6,jiangyunfeng773
1189,15054977,"Sakshi Pandey","2026-01-05 11:24:27",0.12682,1,sakshi1982
1190,14847934,"SUN,RUEI-YOU","2025-12-25 14:19:35",0.12682,12,sunrueiyou
1191,14842226,"Ding Zheng Yuan","2025-12-27 13:58:27",0.12683,2,dingzhengyuan
1192,15006655,"Umar Nabi Bhat","2025-12-21 17:51:10",0.12684,1,umarnabibhat
1193,14820121,yhmmmm,"2025-11-23 12:40:57",0.12685,4,yhmmmm
1194,14960331,"Babak Anna","2025-12-12 20:39:03",0.12685,1,babakanna
1195,14757825,"mohamed Amine tarik","2025-11-20 13:21:13",0.12688,1,mohamedaminetarik
1196,14866999,"Martin von Hodenberg","2025-12-06 15:42:31",0.12688,10,martinvonhodenberg
1197,14736389,HystericalBat,"2025-11-16 14:25:13",0.12688,1,hystericalbat
1198,15018980,Chongz4,"2025-12-28 07:33:14",0.12688,16,chongz4
1199,14909850,"Thanus Jagannathan","2025-12-08 10:46:58",0.12690,2,thanusjagannathan
1200,14926928,XXXfwz,"2025-12-10 05:39:27",0.12690,20,xxxfwz
1201,14941604,shenyanzhe,"2025-12-10 13:48:57",0.12690,4,shenyanzhe
1202,14979929,"Saicharan Kolluru","2025-12-16 22:56:11",0.12691,1,ksc1608
1203,14976755,"Mc. Sergik","2025-12-16 16:47:41",0.12691,6,mcsergik
1204,14972487,"Anjali Puppireddy","2025-12-16 09:51:33",0.12692,1,anjalipuppireddy
1205,14775167,Souvik_D_Biswas,"2025-11-21 09:37:02",0.12692,4,souvikdbiswas
1206,14457169,hirhiguc,"2025-12-05 01:40:56",0.12693,2,hirhiguc
1207,14465092,FLAT_LCH,"2025-11-19 09:42:43",0.12693,4,flatlch
1208,14847392,"Maria Soroka","2025-12-10 08:57:33",0.12693,3,mariamagpie
1209,14937509,Ameya_Tambe12,"2025-12-18 19:24:15",0.12693,10,ameyatambe12
1210,14723356,BryanHyh,"2025-11-25 02:52:42",0.12694,2,bryanhyh
1211,14834064,"Lidiia Iurkiv","2025-11-25 11:25:55",0.12694,1,lidiiaiurkiv
1212,15028502,jjiang37,"2025-12-30 05:16:50",0.12694,2,jjiang37
1213,14880041,foxhujinbin,"2025-12-03 11:27:05",0.12694,4,foxhujinbin
1214,14791746,"Vivek Verma #4","2025-12-28 14:35:01",0.12695,6,cosmicescape
1215,14834607,"Leezy 2","2025-12-10 10:29:03",0.12695,7,leezy2
1216,12998072,"Audrey Fassbender","2025-11-16 17:11:42",0.12696,1,audreyfassbender
1217,14947764,PrattPD,"2025-12-12 07:15:40",0.12697,3,prattpd
1218,15002262,"Wen Qi 111","2025-12-20 15:11:59",0.12697,6,wenqi111
1219,14581376,Cefaliano,"2026-01-01 01:25:16",0.12698,18,cefaliano
1220,14951445,"Takamatsu Hikaru","2025-12-12 15:01:39",0.12699,2,muhamirulmukminin
1221,14763797,amannyadav,"2025-11-17 08:22:16",0.12699,1,amannyadav
1222,14966883,thewilsonglobal,"2025-12-14 11:56:16",0.12700,6,thewilsonglobal
1223,14962690,DV4321,"2025-12-13 14:32:04",0.12700,3,dv4321
1224,14432708,Neural_Ninjas,"2025-12-15 15:48:19",0.12700,2,"peeyush99,prashant252006,pratyushsahu02,priyanksingh2006,pushkarkhandelwal17"
1225,15087494,"Mohammad Abduu","2026-01-12 20:43:51",0.12702,1,mohammadabduu
1226,14928255,yanzhengWang,"2025-12-09 01:23:41",0.12702,11,yanzhengwang
1227,14823147,"Ahmed Laminou","2025-12-01 11:08:35",0.12703,9,ahmedlaminouamadou
1228,15069476,Alharaca,"2026-01-14 15:16:56",0.12703,2,alharaca
1229,14962903,"stephan voytov","2025-12-13 13:10:36",0.12706,3,stepanvoytov
1230,14983346,USC20252010210809,"2025-12-17 08:19:01",0.12707,1,usc20252010210809
1231,14942177,"Sinh Le Duc","2025-12-11 09:33:20",0.12707,2,sinhleduc
1232,14873395,"Swapnali Gavali","2025-12-01 11:54:37",0.12707,1,swapnaligavali
1233,14830998,"Riaz GKS","2025-11-25 01:59:13",0.12707,2,riazgks
1234,15040239,"Ovidiu Patru","2026-01-01 21:22:39",0.12708,3,ovidiupatru
1235,14578748,"Angela Lin 2025","2025-12-10 15:23:07",0.12708,14,angelalin2025
1236,14804654,jerry0707,"2025-11-21 05:29:07",0.12708,1,jerry0707
1237,14960333,davidbfor,"2025-12-12 22:42:08",0.12710,8,davidbfor
1238,14730943,OSU-25-42076,"2025-11-19 00:26:19",0.12710,5,sierramcdonnell
1239,14990166,USC20252010210830,"2025-12-18 10:14:11",0.12711,2,hannhazzzzz
1240,14838570,Xxi._yujung,"2025-12-03 14:25:32",0.12713,5,xxiyujung
1241,14362287,USC20230910312,"2025-11-23 14:53:50",0.12713,2,wwj20230910312
1242,15059189,"Nikita #24","2026-01-07 07:30:01",0.12713,2,usachik
1243,15083722,gluyou,"2026-01-12 05:12:08",0.12713,1,gluyou
1244,14762330,"Peyton Lee","2025-11-18 04:39:11",0.12715,4,peytonlee886
1245,14132279,DevBChoudhary,"2025-11-27 00:06:55",0.12715,9,devbchoudhary
1246,14947285,LiangZhang518,"2025-12-12 06:47:17",0.12715,2,liangzhang518
1247,14845998,"Jerry MAVIS","2025-11-27 02:53:37",0.12716,1,jerrymavis
1248,12864135,lucky_comp4433,"2025-11-21 05:53:24",0.12718,1,"angusool,powidjs,testingco"
1249,14886379,"Yuetong Yu","2025-12-03 08:41:03",0.12718,2,yuetongyu125090887
1250,14797004,"Yuvaraj B L","2025-11-23 18:28:22",0.12718,10,codeuv
1251,15056328,"jong van","2026-01-13 09:13:04",0.12719,5,jongvan
1252,14790335,detroiddh,"2025-11-29 17:39:02",0.12719,16,detroiddh
1253,14757112,"Mohammad Hosein","2025-11-16 17:33:07",0.12720,4,mohammadhoseinp705
1254,15042768,"SHUBHAM SHARMA","2025-12-31 19:57:54",0.12724,2,shubhamsharmaiitm
1255,14683326,OSU-25-43865,"2025-11-18 06:48:16",0.12724,10,adrienprotzel
1256,14456306,"Kaggle Kangaroos","2025-11-28 01:36:55",0.12725,4,"anthonyduff,badrinathdash25,bismayapattanayak,hemantsushant,ks7327,rampurmessur,shrutinair451"
1257,12884600,"Muhammad Hamza Nawaz","2026-01-14 23:11:38",0.12726,4,muhammadhamzanawaz
1258,14813142,"Yingjie Lei","2025-12-06 02:55:09",0.12728,5,yingjielei
1259,14950979,"Puttisan Korsettrat","2025-12-17 06:29:09",0.12728,1,puttisankorsettrat
1260,14976588,dockermxy1,"2025-12-18 02:34:15",0.12729,10,dockermxy1
1261,14974670,"Mohamed Abdennour MORSLI","2025-12-16 18:35:36",0.12730,2,mohamedmorsli
1262,14538354,"Mateus VVasconcelos","2025-11-22 20:46:04",0.12730,3,mateusvvasconcelos
1263,14940074,Chrisuul,"2025-12-16 00:57:32",0.12730,1,chrisuul
1264,8960384,Sergey_Vorobyof,"2026-01-12 14:52:44",0.12730,1,sergey123
1265,14873642,"Colin Hou","2025-12-15 07:43:31",0.12730,1,colinhouty
1266,14929639,R.Shigetake,"2025-12-15 12:29:30",0.12731,5,rshigetake
1267,14855357,"John Yu21","2025-11-29 20:54:50",0.12731,4,johnyu21
1268,14879396,"Bo Ma #2","2025-12-05 16:49:38",0.12731,2,mrmabo
1269,15034541,pengjunhong,"2025-12-30 08:54:51",0.12732,7,pengjunhong
1270,14856112,"Cris Chelm","2025-11-29 21:08:07",0.12732,9,crischelm
1271,14969409,"zhengyu wang","2025-12-21 02:58:09",0.12734,32,scamanderw
